country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Georgia,2014,female,75+ years,5,169900,2.94,Georgia2014,0.754,"16,509,305,828",4757,Silent
Georgia,2014,female,15-24 years,5,251400,1.99,Georgia2014,0.754,"16,509,305,828",4757,Millenials
Georgia,2014,female,25-34 years,3,286500,1.05,Georgia2014,0.754,"16,509,305,828",4757,Millenials
Georgia,2014,female,35-54 years,5,542700,0.92,Georgia2014,0.754,"16,509,305,828",4757,Generation X
Georgia,2014,female,5-14 years,0,183700,0.0,Georgia2014,0.754,"16,509,305,828",4757,Generation Z
Georgia,2014,male,5-14 years,0,208400,0.0,Georgia2014,0.754,"16,509,305,828",4757,Generation Z
Russian Federation,2010,male,75+ years,1506,2023458,74.43,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,male,25-34 years,6508,11398127,57.1,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,male,35-54 years,10304,19786280,52.08,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,male,55-74 years,5178,11174530,46.34,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,male,15-24 years,3934,10546669,37.3,Russian Federation2010,,"1,524,916,112,079",11307,Millenials
Russian Federation,2010,female,75+ years,1041,5711389,18.23,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,female,55-74 years,1354,16921727,8.0,Russian Federation2010,,"1,524,916,112,079",11307,Silent
Russian Federation,2010,female,25-34 years,893,11473939,7.78,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,female,35-54 years,1680,21894031,7.67,Russian Federation2010,,"1,524,916,112,079",11307,Generation X
Russian Federation,2010,female,15-24 years,763,10241329,7.45,Russian Federation2010,,"1,524,916,112,079",11307,Millenials
Russian Federation,2010,male,5-14 years,131,7012170,1.87,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z
Russian Federation,2010,female,5-14 years,64,6682338,0.96,Russian Federation2010,,"1,524,916,112,079",11307,Generation Z
Russian Federation,2011,male,75+ years,1485,2093449,70.94,Russian Federation2011,,"2,051,661,732,060",15226,Silent
Russian Federation,2011,male,25-34 years,6011,11598196,51.83,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,male,35-54 years,9411,19684905,47.81,Russian Federation2011,,"2,051,661,732,060",15226,Generation X
Russian Federation,2011,male,55-74 years,4892,11401026,42.91,Russian Federation2011,,"2,051,661,732,060",15226,Boomers
Russian Federation,2011,male,15-24 years,3569,10070836,35.44,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,female,75+ years,1103,5829088,18.92,Russian Federation2011,,"2,051,661,732,060",15226,Silent
Russian Federation,2011,female,15-24 years,740,9723773,7.61,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,female,55-74 years,1300,17200185,7.56,Russian Federation2011,,"2,051,661,732,060",15226,Boomers
Russian Federation,2011,female,25-34 years,843,11638171,7.24,Russian Federation2011,,"2,051,661,732,060",15226,Millenials
Russian Federation,2011,female,35-54 years,1515,21733089,6.97,Russian Federation2011,,"2,051,661,732,060",15226,Generation X
Russian Federation,2011,male,5-14 years,102,7052757,1.45,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z
Russian Federation,2011,female,5-14 years,67,6720399,1.0,Russian Federation2011,,"2,051,661,732,060",15226,Generation Z
Russian Federation,2012,male,75+ years,1486,2211989,67.18,Russian Federation2012,,"2,210,256,976,945",16413,Silent
Russian Federation,2012,male,25-34 years,5762,11845892,48.64,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,male,35-54 years,8755,19588712,44.69,Russian Federation2012,,"2,210,256,976,945",16413,Generation X
Russian Federation,2012,male,55-74 years,4804,11597408,41.42,Russian Federation2012,,"2,210,256,976,945",16413,Boomers
Russian Federation,2012,male,15-24 years,3275,9484213,34.53,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,female,75+ years,1095,6062562,18.06,Russian Federation2012,,"2,210,256,976,945",16413,Silent
Russian Federation,2012,female,25-34 years,866,11827264,7.32,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,female,35-54 years,1572,21564691,7.29,Russian Federation2012,,"2,210,256,976,945",16413,Generation X
Russian Federation,2012,female,55-74 years,1229,17375445,7.07,Russian Federation2012,,"2,210,256,976,945",16413,Boomers
Russian Federation,2012,female,15-24 years,627,9131383,6.87,Russian Federation2012,,"2,210,256,976,945",16413,Millenials
Russian Federation,2012,male,5-14 years,107,7159170,1.49,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z
Russian Federation,2012,female,5-14 years,65,6819793,0.95,Russian Federation2012,,"2,210,256,976,945",16413,Generation Z
Russian Federation,2013,male,75+ years,1549,2349484,65.93,Russian Federation2013,,"2,297,128,039,058",17052,Silent
Russian Federation,2013,male,25-34 years,5825,12057910,48.31,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,male,35-54 years,8815,19484117,45.24,Russian Federation2013,,"2,297,128,039,058",17052,Generation X
Russian Federation,2013,male,55-74 years,4644,11808589,39.33,Russian Federation2013,,"2,297,128,039,058",17052,Boomers
Russian Federation,2013,male,15-24 years,2770,8908926,31.09,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,female,75+ years,1000,6355318,15.73,Russian Federation2013,,"2,297,128,039,058",17052,Silent
Russian Federation,2013,female,35-54 years,1454,21385188,6.8,Russian Federation2013,,"2,297,128,039,058",17052,Generation X
Russian Federation,2013,female,25-34 years,803,11984461,6.7,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,female,55-74 years,1154,17517861,6.59,Russian Federation2013,,"2,297,128,039,058",17052,Boomers
Russian Federation,2013,female,15-24 years,511,8554683,5.97,Russian Federation2013,,"2,297,128,039,058",17052,Millenials
Russian Federation,2013,male,5-14 years,111,7327888,1.51,Russian Federation2013,,"2,297,128,039,058",17052,Generation Z
Russian Federation,2013,female,5-14 years,54,6979537,0.77,Russian Federation2013,,"2,297,128,039,058",17052,Generation Z
Russian Federation,2014,male,75+ years,1597,2349484,67.97,Russian Federation2014,,"2,063,662,665,172",15319,Silent
Russian Federation,2014,male,25-34 years,5276,12057910,43.76,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,male,35-54 years,8105,19484117,41.6,Russian Federation2014,,"2,063,662,665,172",15319,Generation X
Russian Federation,2014,male,55-74 years,4501,11808589,38.12,Russian Federation2014,,"2,063,662,665,172",15319,Boomers
Russian Federation,2014,male,15-24 years,2311,8908926,25.94,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,female,75+ years,1019,6355318,16.03,Russian Federation2014,,"2,063,662,665,172",15319,Silent
Russian Federation,2014,female,55-74 years,1105,17517861,6.31,Russian Federation2014,,"2,063,662,665,172",15319,Boomers
Russian Federation,2014,female,35-54 years,1297,21385188,6.06,Russian Federation2014,,"2,063,662,665,172",15319,Generation X
Russian Federation,2014,female,25-34 years,723,11984461,6.03,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,female,15-24 years,467,8554683,5.46,Russian Federation2014,,"2,063,662,665,172",15319,Millenials
Russian Federation,2014,male,5-14 years,96,7327888,1.31,Russian Federation2014,,"2,063,662,665,172",15319,Generation Z
Russian Federation,2014,female,5-14 years,44,6979537,0.63,Russian Federation2014,,"2,063,662,665,172",15319,Generation Z
Netherlands,2010,male,35-54 years,496,2479310,20.01,Netherlands2010,0.909,"836,389,937,229",53302,Generation X
Netherlands,2010,male,55-74 years,332,1774913,18.71,Netherlands2010,0.909,"836,389,937,229",53302,Silent
Netherlands,2010,male,75+ years,82,440573,18.61,Netherlands2010,0.909,"836,389,937,229",53302,Silent
Netherlands,2010,male,25-34 years,115,1005583,11.44,Netherlands2010,0.909,"836,389,937,229",53302,Generation X
Netherlands,2010,male,15-24 years,97,1034368,9.38,Netherlands2010,0.909,"836,389,937,229",53302,Millenials
Netherlands,2010,female,35-54 years,208,2448571,8.49,Netherlands2010,0.909,"836,389,937,229",53302,Generation X
Netherlands,2010,female,55-74 years,143,1809756,7.9,Netherlands2010,0.909,"836,389,937,229",53302,Silent
Netherlands,2010,female,75+ years,46,714774,6.44,Netherlands2010,0.909,"836,389,937,229",53302,Silent
Netherlands,2010,female,25-34 years,53,997025,5.32,Netherlands2010,0.909,"836,389,937,229",53302,Generation X
Netherlands,2010,female,15-24 years,26,1000536,2.6,Netherlands2010,0.909,"836,389,937,229",53302,Millenials
Netherlands,2010,male,5-14 years,5,1015895,0.49,Netherlands2010,0.909,"836,389,937,229",53302,Generation Z
Netherlands,2010,female,5-14 years,1,970105,0.1,Netherlands2010,0.909,"836,389,937,229",53302,Generation Z
Netherlands,2011,male,35-54 years,504,2459735,20.49,Netherlands2011,0.919,"893,757,287,202",56667,Generation X
Netherlands,2011,male,75+ years,91,455083,20.0,Netherlands2011,0.919,"893,757,287,202",56667,Silent
Netherlands,2011,male,55-74 years,316,1813398,17.43,Netherlands2011,0.919,"893,757,287,202",56667,Boomers
Netherlands,2011,male,25-34 years,138,1010996,13.65,Netherlands2011,0.919,"893,757,287,202",56667,Millenials
Netherlands,2011,female,55-74 years,161,1847013,8.72,Netherlands2011,0.919,"893,757,287,202",56667,Boomers
Netherlands,2011,female,35-54 years,210,2433362,8.63,Netherlands2011,0.919,"893,757,287,202",56667,Generation X
Netherlands,2011,male,15-24 years,85,1039605,8.18,Netherlands2011,0.919,"893,757,287,202",56667,Millenials
Netherlands,2011,female,25-34 years,63,1002441,6.28,Netherlands2011,0.919,"893,757,287,202",56667,Millenials
Netherlands,2011,female,75+ years,40,724633,5.52,Netherlands2011,0.919,"893,757,287,202",56667,Silent
Netherlands,2011,female,15-24 years,38,1004949,3.78,Netherlands2011,0.919,"893,757,287,202",56667,Millenials
Netherlands,2011,male,5-14 years,3,1013127,0.3,Netherlands2011,0.919,"893,757,287,202",56667,Generation Z
Netherlands,2011,female,5-14 years,1,967820,0.1,Netherlands2011,0.919,"893,757,287,202",56667,Generation Z
Netherlands,2012,male,35-54 years,532,2436155,21.84,Netherlands2012,0.92,"828,946,812,397",52334,Generation X
Netherlands,2012,male,75+ years,91,469742,19.37,Netherlands2012,0.92,"828,946,812,397",52334,Silent
Netherlands,2012,male,55-74 years,319,1852538,17.22,Netherlands2012,0.92,"828,946,812,397",52334,Boomers
Netherlands,2012,male,25-34 years,143,1017789,14.05,Netherlands2012,0.92,"828,946,812,397",52334,Millenials
Netherlands,2012,female,35-54 years,240,2414858,9.94,Netherlands2012,0.92,"828,946,812,397",52334,Generation X
Netherlands,2012,female,55-74 years,182,1885068,9.65,Netherlands2012,0.92,"828,946,812,397",52334,Boomers
Netherlands,2012,male,15-24 years,97,1041845,9.31,Netherlands2012,0.92,"828,946,812,397",52334,Millenials
Netherlands,2012,female,75+ years,55,734017,7.49,Netherlands2012,0.92,"828,946,812,397",52334,Silent
Netherlands,2012,female,25-34 years,58,1008927,5.75,Netherlands2012,0.92,"828,946,812,397",52334,Millenials
Netherlands,2012,female,15-24 years,33,1006742,3.28,Netherlands2012,0.92,"828,946,812,397",52334,Millenials
Netherlands,2012,male,5-14 years,4,1008342,0.4,Netherlands2012,0.92,"828,946,812,397",52334,Generation Z
Netherlands,2012,female,5-14 years,2,963480,0.21,Netherlands2012,0.92,"828,946,812,397",52334,Generation Z
Netherlands,2013,male,35-54 years,555,2410644,23.02,Netherlands2013,0.92,"866,680,000,367",54510,Generation X
Netherlands,2013,male,75+ years,109,485554,22.45,Netherlands2013,0.92,"866,680,000,367",54510,Silent
Netherlands,2013,male,55-74 years,409,1890352,21.64,Netherlands2013,0.92,"866,680,000,367",54510,Boomers
Netherlands,2013,male,25-34 years,137,1024168,13.38,Netherlands2013,0.92,"866,680,000,367",54510,Millenials
Netherlands,2013,female,55-74 years,186,1922945,9.67,Netherlands2013,0.92,"866,680,000,367",54510,Boomers
Netherlands,2013,male,15-24 years,93,1044562,8.9,Netherlands2013,0.92,"866,680,000,367",54510,Millenials
Netherlands,2013,female,35-54 years,209,2394702,8.73,Netherlands2013,0.92,"866,680,000,367",54510,Generation X
Netherlands,2013,female,75+ years,59,744083,7.93,Netherlands2013,0.92,"866,680,000,367",54510,Silent
Netherlands,2013,female,15-24 years,46,1009345,4.56,Netherlands2013,0.92,"866,680,000,367",54510,Millenials
Netherlands,2013,female,25-34 years,46,1014090,4.54,Netherlands2013,0.92,"866,680,000,367",54510,Millenials
Netherlands,2013,male,5-14 years,4,1002074,0.4,Netherlands2013,0.92,"866,680,000,367",54510,Generation Z
Netherlands,2013,female,5-14 years,3,956989,0.31,Netherlands2013,0.92,"866,680,000,367",54510,Generation Z
Netherlands,2014,male,35-54 years,563,2410644,23.35,Netherlands2014,0.922,"879,635,084,125",55325,Generation X
Netherlands,2014,male,55-74 years,391,1890352,20.68,Netherlands2014,0.922,"879,635,084,125",55325,Boomers
Netherlands,2014,male,75+ years,97,485554,19.98,Netherlands2014,0.922,"879,635,084,125",55325,Silent
Netherlands,2014,male,25-34 years,117,1024168,11.42,Netherlands2014,0.922,"879,635,084,125",55325,Millenials
Netherlands,2014,female,55-74 years,197,1922945,10.24,Netherlands2014,0.922,"879,635,084,125",55325,Boomers
Netherlands,2014,female,35-54 years,228,2394702,9.52,Netherlands2014,0.922,"879,635,084,125",55325,Generation X
Netherlands,2014,female,75+ years,61,744083,8.2,Netherlands2014,0.922,"879,635,084,125",55325,Silent
Netherlands,2014,male,15-24 years,81,1044562,7.75,Netherlands2014,0.922,"879,635,084,125",55325,Millenials
Netherlands,2014,female,25-34 years,54,1014090,5.32,Netherlands2014,0.922,"879,635,084,125",55325,Millenials
Netherlands,2014,female,15-24 years,48,1009345,4.76,Netherlands2014,0.922,"879,635,084,125",55325,Millenials
Netherlands,2014,female,5-14 years,1,956989,0.1,Netherlands2014,0.922,"879,635,084,125",55325,Generation Z
Netherlands,2014,male,5-14 years,1,1002074,0.1,Netherlands2014,0.922,"879,635,084,125",55325,Generation Z
Romania,2010,male,55-74 years,704,1977886,35.59,Romania2010,0.785,"166,658,327,827",8190,Silent
Romania,2010,male,35-54 years,995,3038553,32.75,Romania2010,0.785,"166,658,327,827",8190,Generation X
Romania,2010,male,75+ years,154,523244,29.43,Romania2010,0.785,"166,658,327,827",8190,Silent
Romania,2010,male,25-34 years,263,1734890,15.16,Romania2010,0.785,"166,658,327,827",8190,Generation X
Romania,2010,male,15-24 years,177,1495092,11.84,Romania2010,0.785,"166,658,327,827",8190,Millenials
Romania,2010,female,55-74 years,177,2425485,7.3,Romania2010,0.785,"166,658,327,827",8190,Silent
Romania,2010,female,75+ years,59,861006,6.85,Romania2010,0.785,"166,658,327,827",8190,Silent
Romania,2010,female,35-54 years,147,3050480,4.82,Romania2010,0.785,"166,658,327,827",8190,Generation X
Romania,2010,female,15-24 years,38,1433832,2.65,Romania2010,0.785,"166,658,327,827",8190,Millenials
Romania,2010,female,25-34 years,36,1649535,2.18,Romania2010,0.785,"166,658,327,827",8190,Generation X
Romania,2010,male,5-14 years,11,1107850,0.99,Romania2010,0.785,"166,658,327,827",8190,Generation Z
Romania,2010,female,5-14 years,5,1050796,0.48,Romania2010,0.785,"166,658,327,827",8190,Generation Z
Romania,2011,male,55-74 years,668,2000334,33.39,Romania2011,0.7859999999999999,"184,367,381,749",9086,Boomers
Romania,2011,male,35-54 years,896,3050462,29.37,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation X
Romania,2011,male,75+ years,143,534670,26.75,Romania2011,0.7859999999999999,"184,367,381,749",9086,Silent
Romania,2011,male,25-34 years,233,1719127,13.55,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Romania,2011,male,15-24 years,186,1438023,12.93,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Romania,2011,female,75+ years,62,884450,7.01,Romania2011,0.7859999999999999,"184,367,381,749",9086,Silent
Romania,2011,female,55-74 years,152,2450665,6.2,Romania2011,0.7859999999999999,"184,367,381,749",9086,Boomers
Romania,2011,female,35-54 years,117,3048485,3.84,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation X
Romania,2011,female,15-24 years,30,1379354,2.17,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Romania,2011,female,25-34 years,30,1635487,1.83,Romania2011,0.7859999999999999,"184,367,381,749",9086,Millenials
Romania,2011,male,5-14 years,16,1104004,1.45,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation Z
Romania,2011,female,5-14 years,3,1046640,0.29,Romania2011,0.7859999999999999,"184,367,381,749",9086,Generation Z
Romania,2012,male,55-74 years,667,2037178,32.74,Romania2012,0.7879999999999999,"171,664,638,717",9015,Boomers
Romania,2012,male,35-54 years,903,2880956,31.34,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation X
Romania,2012,male,75+ years,152,549396,27.67,Romania2012,0.7879999999999999,"171,664,638,717",9015,Silent
Romania,2012,male,25-34 years,253,1438391,17.59,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Romania,2012,male,15-24 years,156,1240383,12.58,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Romania,2012,female,55-74 years,135,2465486,5.48,Romania2012,0.7879999999999999,"171,664,638,717",9015,Boomers
Romania,2012,female,75+ years,42,927366,4.53,Romania2012,0.7879999999999999,"171,664,638,717",9015,Silent
Romania,2012,female,35-54 years,112,2816257,3.98,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation X
Romania,2012,female,25-34 years,32,1373925,2.33,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Romania,2012,female,15-24 years,27,1168598,2.31,Romania2012,0.7879999999999999,"171,664,638,717",9015,Millenials
Romania,2012,male,5-14 years,11,1100497,1.0,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation Z
Romania,2012,female,5-14 years,5,1043161,0.48,Romania2012,0.7879999999999999,"171,664,638,717",9015,Generation Z
Romania,2013,male,55-74 years,676,2052427,32.94,Romania2013,0.7909999999999999,"191,549,024,911",10080,Boomers
Romania,2013,male,35-54 years,830,2902422,28.6,Romania2013,0.7909999999999999,"191,549,024,911",10080,Generation X
Romania,2013,male,75+ years,158,561583,28.13,Romania2013,0.7909999999999999,"191,549,024,911",10080,Silent
Romania,2013,male,25-34 years,237,1438227,16.48,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Romania,2013,male,15-24 years,134,1198610,11.18,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Romania,2013,female,75+ years,53,952420,5.56,Romania2013,0.7909999999999999,"191,549,024,911",10080,Silent
Romania,2013,female,55-74 years,135,2471792,5.46,Romania2013,0.7909999999999999,"191,549,024,911",10080,Boomers
Romania,2013,female,35-54 years,119,2811283,4.23,Romania2013,0.7909999999999999,"191,549,024,911",10080,Generation X
Romania,2013,female,25-34 years,29,1355015,2.14,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Romania,2013,female,15-24 years,22,1124343,1.96,Romania2013,0.7909999999999999,"191,549,024,911",10080,Millenials
Romania,2013,male,5-14 years,8,1096591,0.73,Romania2013,0.7909999999999999,"191,549,024,911",10080,Generation Z
